jornal	pagina	data	url	pdf_name	txt_name
3	85	2009-03-27	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=85&data=27/03/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=85&data=27%2F03%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=85&data=27%2F03%2F2009&captchafield=firistAccess.txt
1	43	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=43&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=43&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=43&data=25%2F08%2F2009&captchafield=firistAccess.txt
1	44	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=44&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=44&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=44&data=25%2F08%2F2009&captchafield=firistAccess.txt
1	45	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=45&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=45&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=45&data=25%2F08%2F2009&captchafield=firistAccess.txt
1	46	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=46&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=46&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=46&data=25%2F08%2F2009&captchafield=firistAccess.txt
1	47	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=47&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=47&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=47&data=25%2F08%2F2009&captchafield=firistAccess.txt
1	48	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=48&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=48&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=48&data=25%2F08%2F2009&captchafield=firistAccess.txt
1	56	2009-08-21	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=56&data=21/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=56&data=21%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=56&data=21%2F08%2F2009&captchafield=firistAccess.txt
2	32	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=32&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=32&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=32&data=25%2F08%2F2009&captchafield=firistAccess.txt
3	12	2009-08-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=12&data=25/08/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=12&data=25%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=12&data=25%2F08%2F2009&captchafield=firistAccess.txt
3	134	2009-08-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=134&data=20/08/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=134&data=20%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=134&data=20%2F08%2F2009&captchafield=firistAccess.txt
1	44	2009-07-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=44&data=29/07/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=44&data=29%2F07%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=44&data=29%2F07%2F2009&captchafield=firistAccess.txt
1	45	2009-07-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=45&data=29/07/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=45&data=29%2F07%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=45&data=29%2F07%2F2009&captchafield=firistAccess.txt
1	46	2009-08-05	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=46&data=05/08/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=46&data=05%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=46&data=05%2F08%2F2009&captchafield=firistAccess.txt
2	33	2009-08-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=33&data=17/08/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=33&data=17%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=33&data=17%2F08%2F2009&captchafield=firistAccess.txt
2	3	2009-08-12	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=12/08/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=12%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=12%2F08%2F2009&captchafield=firistAccess.txt
2	4	2009-08-14	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=14/08/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=14%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=14%2F08%2F2009&captchafield=firistAccess.txt
2	5	2009-07-31	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=31/07/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=31%2F07%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=31%2F07%2F2009&captchafield=firistAccess.txt
3	88	2009-08-06	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=88&data=06/08/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=88&data=06%2F08%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=88&data=06%2F08%2F2009&captchafield=firistAccess.txt
3	9	2009-07-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=9&data=29/07/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=9&data=29%2F07%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=9&data=29%2F07%2F2009&captchafield=firistAccess.txt
3	9	2009-07-31	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=9&data=31/07/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=9&data=31%2F07%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=9&data=31%2F07%2F2009&captchafield=firistAccess.txt
1	39	2009-02-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=39&data=17/02/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=39&data=17%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=39&data=17%2F02%2F2009&captchafield=firistAccess.txt
1	60	2009-02-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=60&data=25/02/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=60&data=25%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=60&data=25%2F02%2F2009&captchafield=firistAccess.txt
1	65	2009-02-16	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=65&data=16/02/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=65&data=16%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=65&data=16%2F02%2F2009&captchafield=firistAccess.txt
1	66	2009-02-16	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=66&data=16/02/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=66&data=16%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=66&data=16%2F02%2F2009&captchafield=firistAccess.txt
2	22	2009-02-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=22&data=25/02/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=22&data=25%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=22&data=25%2F02%2F2009&captchafield=firistAccess.txt
2	4	2009-02-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=11/02/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=11%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=11%2F02%2F2009&captchafield=firistAccess.txt
2	5	2009-02-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=11/02/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=11%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=11%2F02%2F2009&captchafield=firistAccess.txt
2	7	2009-02-27	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=7&data=27/02/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=7&data=27%2F02%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=7&data=27%2F02%2F2009&captchafield=firistAccess.txt
3	97	2009-03-02	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=97&data=02/03/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=97&data=02%2F03%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=97&data=02%2F03%2F2009&captchafield=firistAccess.txt
3	98	2009-03-02	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=98&data=02/03/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=98&data=02%2F03%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=98&data=02%2F03%2F2009&captchafield=firistAccess.txt
1	60	2009-11-13	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=60&data=13/11/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=60&data=13%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=60&data=13%2F11%2F2009&captchafield=firistAccess.txt
1	61	2009-11-13	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=61&data=13/11/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=61&data=13%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=61&data=13%2F11%2F2009&captchafield=firistAccess.txt
1	62	2009-11-13	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=62&data=13/11/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=62&data=13%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=62&data=13%2F11%2F2009&captchafield=firistAccess.txt
1	64	2009-11-13	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=64&data=13/11/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=64&data=13%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=64&data=13%2F11%2F2009&captchafield=firistAccess.txt
2	2	2009-11-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=2&data=23/11/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=2&data=23%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=2&data=23%2F11%2F2009&captchafield=firistAccess.txt
2	5	2009-11-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=18/11/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=18%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=18%2F11%2F2009&captchafield=firistAccess.txt
2	5	2009-11-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=20/11/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=20%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=20%2F11%2F2009&captchafield=firistAccess.txt
3	112	2009-11-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=112&data=26/11/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=112&data=26%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=112&data=26%2F11%2F2009&captchafield=firistAccess.txt
3	113	2009-11-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=113&data=26/11/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=113&data=26%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=113&data=26%2F11%2F2009&captchafield=firistAccess.txt
3	85	2009-11-27	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=85&data=27/11/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=85&data=27%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=85&data=27%2F11%2F2009&captchafield=firistAccess.txt
2	24	2009-09-16	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=24&data=16/09/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=24&data=16%2F09%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=24&data=16%2F09%2F2009&captchafield=firistAccess.txt
2	4	2009-09-14	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=14/09/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=14%2F09%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=14%2F09%2F2009&captchafield=firistAccess.txt
2	52	2009-09-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=52&data=11/09/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=52&data=11%2F09%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=52&data=11%2F09%2F2009&captchafield=firistAccess.txt
2	5	2009-09-08	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=08/09/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=08%2F09%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=08%2F09%2F2009&captchafield=firistAccess.txt
2	7	2009-09-09	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=7&data=09/09/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=7&data=09%2F09%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=7&data=09%2F09%2F2009&captchafield=firistAccess.txt
3	106	2009-09-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=106&data=17/09/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=106&data=17%2F09%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=106&data=17%2F09%2F2009&captchafield=firistAccess.txt
3	10	2009-09-08	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=10&data=08/09/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=10&data=08%2F09%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=10&data=08%2F09%2F2009&captchafield=firistAccess.txt
3	7	2009-09-01	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=7&data=01/09/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=7&data=01%2F09%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=7&data=01%2F09%2F2009&captchafield=firistAccess.txt
3	8	2009-09-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=8&data=04/09/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=8&data=04%2F09%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=8&data=04%2F09%2F2009&captchafield=firistAccess.txt
3	98	2009-09-02	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=98&data=02/09/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=98&data=02%2F09%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=98&data=02%2F09%2F2009&captchafield=firistAccess.txt
1	43	2009-01-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=43&data=26/01/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=43&data=26%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=43&data=26%2F01%2F2009&captchafield=firistAccess.txt
1	51	2009-01-08	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=51&data=08/01/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=51&data=08%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=51&data=08%2F01%2F2009&captchafield=firistAccess.txt
2	27	2009-01-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=27&data=26/01/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=27&data=26%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=27&data=26%2F01%2F2009&captchafield=firistAccess.txt
2	3	2009-01-16	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=16/01/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=16%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=16%2F01%2F2009&captchafield=firistAccess.txt
3	146	2009-01-15	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=146&data=15/01/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=146&data=15%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=146&data=15%2F01%2F2009&captchafield=firistAccess.txt
3	16	2009-01-15	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=16&data=15/01/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=16&data=15%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=16&data=15%2F01%2F2009&captchafield=firistAccess.txt
3	79	2009-01-14	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=79&data=14/01/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=79&data=14%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=79&data=14%2F01%2F2009&captchafield=firistAccess.txt
3	80	2009-01-14	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=80&data=14/01/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=80&data=14%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=80&data=14%2F01%2F2009&captchafield=firistAccess.txt
3	83	2009-01-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=83&data=26/01/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=83&data=26%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=83&data=26%2F01%2F2009&captchafield=firistAccess.txt
3	93	2009-01-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=93&data=26/01/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=93&data=26%2F01%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=93&data=26%2F01%2F2009&captchafield=firistAccess.txt
1	73	2009-05-08	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=73&data=08/05/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=73&data=08%2F05%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=73&data=08%2F05%2F2009&captchafield=firistAccess.txt
2	3	2009-04-24	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=24/04/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=24%2F04%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=24%2F04%2F2009&captchafield=firistAccess.txt
2	4	2009-05-06	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=06/05/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=06%2F05%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=06%2F05%2F2009&captchafield=firistAccess.txt
2	4	2009-04-24	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=24/04/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=24%2F04%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=24%2F04%2F2009&captchafield=firistAccess.txt
2	50	2009-04-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=50&data=30/04/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=50&data=30%2F04%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=50&data=30%2F04%2F2009&captchafield=firistAccess.txt
2	5	2009-04-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=22/04/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=22%2F04%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=22%2F04%2F2009&captchafield=firistAccess.txt
2	5	2009-04-27	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=27/04/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=27%2F04%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=27%2F04%2F2009&captchafield=firistAccess.txt
2	7	2009-04-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=7&data=30/04/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=7&data=30%2F04%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=7&data=30%2F04%2F2009&captchafield=firistAccess.txt
3	83	2009-04-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=83&data=20/04/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=83&data=20%2F04%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=83&data=20%2F04%2F2009&captchafield=firistAccess.txt
3	92	2009-04-24	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=92&data=24/04/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=92&data=24%2F04%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=92&data=24%2F04%2F2009&captchafield=firistAccess.txt
1	77	2009-11-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=77&data=11/11/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=77&data=11%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=77&data=11%2F11%2F2009&captchafield=firistAccess.txt
1	78	2009-11-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=78&data=11/11/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=78&data=11%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=78&data=11%2F11%2F2009&captchafield=firistAccess.txt
2	37	2009-10-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=37&data=28/10/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=37&data=28%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=37&data=28%2F10%2F2009&captchafield=firistAccess.txt
2	38	2009-10-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=38&data=28/10/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=38&data=28%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=38&data=28%2F10%2F2009&captchafield=firistAccess.txt
2	4	2009-10-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=26/10/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=26%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=26%2F10%2F2009&captchafield=firistAccess.txt
2	5	2009-11-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=5&data=11/11/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=5&data=11%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=5&data=11%2F11%2F2009&captchafield=firistAccess.txt
2	6	2009-11-06	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=6&data=06/11/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=6&data=06%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=6&data=06%2F11%2F2009&captchafield=firistAccess.txt
2	7	2009-10-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=7&data=30/10/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=7&data=30%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=7&data=30%2F10%2F2009&captchafield=firistAccess.txt
2	8	2009-11-06	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=8&data=06/11/2009&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=8&data=06%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=8&data=06%2F11%2F2009&captchafield=firistAccess.txt
3	177	2009-11-05	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=177&data=05/11/2009&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=177&data=05%2F11%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=177&data=05%2F11%2F2009&captchafield=firistAccess.txt
1	54	2009-10-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=54&data=22/10/2009&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=54&data=22%2F10%2F2009&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=54&data=22%2F10%2F2009&captchafield=firistAccess.txt
